date,tmed,prec,tmin,tmax,dir,velmedia,racha,hrmedia,hrmax,hrmin,cloudcover__max,cloudcover__min,cloudcover__mean,surface_pressure_hpa_max,surface_pressure_hpa_min,surface_pressure_hpa_mean,dewpoint_2m_c_max,dewpoint_2m_c_min,dewpoint_2m_c_mean,estacion_invierno,estacion_otoo,estacion_primavera,estacion_verano
2010-06-03,21.8,0.0,17.7,25.8,27.0,2.8,9.2,69.0,90.0,44.0,75,1,34.1,1009.1,1005.5,1007.2,17.7,16.3,16.9,0,0,0,1
2010-06-04,22.6,0.0,18.6,26.6,22.0,1.9,6.4,69.0,90.0,52.0,75,0,12.9,1014.9,1008.8,1011.2,17.4,14.5,16.4,0,0,0,1
2010-06-05,23.4,0.0,19.1,27.8,25.0,3.3,9.7,58.0,89.0,47.0,40,0,4.9,1014.9,1012.2,1013.6,17.4,15.5,16.6,0,0,0,1
2010-06-06,21.0,0.0,19.3,22.7,25.0,0.8,6.1,71.0,86.0,60.0,97,28,61.5,1013.1,1011.3,1012.2,17.3,15.5,16.9,0,0,0,1
2010-06-07,21.0,0.0,18.5,23.6,20.0,2.2,8.6,77.0,90.0,72.0,98,43,73.9,1012.8,1007.4,1010.2,17.7,16.6,17.2,0,0,0,1
2010-06-08,22.4,0.0,19.4,25.5,21.0,1.9,8.3,79.0,91.0,64.0,100,34,70.3,1007.2,1001.8,1004.2,18.2,16.9,17.7,0,0,0,1
2010-06-09,20.8,0.0,19.7,22.0,8.0,1.1,5.0,92.0,98.0,84.0,100,91,98.2,1001.4,997.1,998.8,18.9,17.7,18.1,0,0,0,1
2010-06-10,22.2,0.0,20.1,24.2,26.0,1.9,8.6,76.0,97.0,59.0,100,1,60.1,1004.0,996.3,999.6,18.5,13.9,16.5,0,0,0,1
2010-06-11,20.4,0.0,18.3,22.5,23.0,1.1,6.9,77.0,94.0,60.0,100,7,47.5,1007.5,1003.5,1005.3,17.6,14.0,16.0,0,0,0,1
2010-06-12,19.9,0.0,16.5,23.3,10.0,1.4,5.3,79.0,91.0,70.0,88,0,27.1,1009.0,1006.2,1007.0,16.7,13.4,15.4,0,0,0,1
2010-06-13,20.8,0.0,17.9,23.7,22.0,1.4,5.3,80.0,89.0,69.0,91,2,37.0,1010.5,1007.8,1009.0,17.1,14.4,15.8,0,0,0,1
2010-06-14,19.8,0.0,17.0,22.5,99.0,1.4,5.8,77.0,92.0,62.0,94,0,49.1,1010.1,1006.9,1008.2,16.8,14.1,15.8,0,0,0,1
2010-06-15,18.8,0.0,15.9,21.7,27.0,1.9,8.6,70.0,95.0,50.0,100,19,73.4,1008.4,1005.7,1006.8,14.0,12.4,13.2,0,0,0,1
2010-06-16,20.2,0.0,16.9,23.5,27.0,3.3,9.7,56.0,78.0,40.0,77,0,25.0,1007.1,1005.6,1006.3,12.9,10.4,11.7,0,0,0,1
2010-06-17,18.9,0.0,15.8,22.0,11.0,1.7,6.1,69.0,76.0,60.0,79,1,41.1,1011.0,1006.3,1008.4,13.8,10.9,12.0,0,0,0,1
2010-06-18,21.6,0.0,17.3,25.9,27.0,3.3,12.5,60.0,82.0,40.0,73,6,32.5,1010.6,1007.4,1009.2,15.8,13.4,14.2,0,0,0,1
2010-06-19,20.6,0.0,17.6,23.7,5.0,1.7,6.1,66.0,85.0,53.0,98,7,44.2,1008.0,1002.7,1004.7,16.3,14.5,15.6,0,0,0,1
2010-06-20,20.0,0.0,16.9,23.1,20.0,2.5,8.3,61.0,85.0,36.0,100,12,60.5,1009.1,1001.8,1004.0,15.5,10.9,13.1,0,0,0,1
2010-06-21,19.1,0.0,15.7,22.5,99.0,1.9,7.2,50.0,72.0,41.0,76,1,15.0,1013.0,1008.9,1009.9,12.1,8.4,10.7,0,0,0,1
2010-06-22,20.0,0.0,16.8,23.2,22.0,1.9,6.1,63.0,78.0,56.0,41,0,4.3,1014.5,1012.3,1013.3,16.3,12.0,13.9,0,0,0,1
2010-06-23,21.0,0.0,17.5,24.4,25.0,3.1,9.2,66.0,86.0,59.0,70,2,22.8,1014.7,1011.1,1012.8,17.7,14.9,16.3,0,0,0,1
2010-06-24,23.0,0.0,18.8,27.1,26.0,2.5,7.5,57.0,77.0,30.0,83,0,23.6,1012.8,1010.4,1011.6,16.8,14.9,15.7,0,0,0,1
2010-06-25,23.8,0.0,18.7,29.0,20.0,1.7,6.7,57.0,69.0,34.0,84,0,17.0,1011.5,1008.2,1009.4,16.9,13.2,15.2,0,0,0,1
2010-06-26,24.8,0.0,21.1,28.5,20.0,2.2,6.9,49.0,66.0,36.0,85,0,27.0,1009.8,1007.7,1008.5,17.7,15.4,16.6,0,0,0,1
2010-06-27,25.6,0.0,21.4,29.7,22.0,1.9,8.3,52.0,69.0,33.0,60,3,29.8,1012.3,1009.5,1010.9,18.3,16.3,17.3,0,0,0,1
2010-06-28,27.4,0.0,22.7,32.0,20.0,1.9,6.4,43.0,66.0,29.0,97,6,42.1,1013.4,1012.0,1012.8,18.7,16.9,17.7,0,0,0,1
2010-06-29,26.1,0.0,22.4,29.8,27.0,2.2,8.3,57.0,77.0,41.0,92,18,51.5,1014.1,1012.4,1013.2,18.9,16.9,17.8,0,0,0,1
2010-06-30,26.1,0.0,23.2,29.0,19.0,1.7,8.3,55.0,73.0,40.0,56,2,25.2,1014.1,1011.8,1012.9,19.7,17.7,18.6,0,0,0,1
2010-07-01,27.2,0.0,22.5,31.9,27.0,3.1,9.2,50.0,85.0,35.0,39,0,21.9,1012.1,1009.5,1010.8,19.7,17.9,18.7,0,0,0,1
2010-07-02,25.6,0.0,22.7,28.4,20.0,2.8,7.8,57.0,88.0,48.0,16,0,4.0,1011.7,1009.7,1010.5,20.4,18.4,19.4,0,0,0,1
2010-07-03,25.0,0.0,22.5,27.4,11.0,1.7,4.7,78.0,93.0,53.0,71,0,17.0,1014.3,1011.0,1012.4,21.0,19.4,20.1,0,0,0,1
2010-07-04,26.6,0.0,23.3,29.8,99.0,1.7,6.4,59.0,94.0,49.0,98,4,60.2,1015.4,1013.9,1014.6,21.1,19.1,19.9,0,0,0,1
2010-07-05,25.5,0.0,22.8,28.2,12.0,1.4,6.1,76.0,85.0,63.0,52,0,7.2,1014.8,1013.6,1014.2,21.2,19.2,20.2,0,0,0,1
2010-07-06,25.3,0.0,23.3,27.3,14.0,1.4,5.6,73.0,88.0,48.0,83,0,19.7,1015.2,1013.4,1014.5,21.4,20.2,21.0,0,0,0,1
2010-07-07,26.2,0.0,23.4,29.0,99.0,3.3,9.2,68.0,79.0,60.0,78,1,22.3,1014.7,1012.2,1013.5,21.4,19.2,20.3,0,0,0,1
2010-07-08,27.0,0.0,23.6,30.3,20.0,1.7,7.5,58.0,80.0,54.0,80,0,15.3,1014.8,1013.4,1014.0,21.1,19.6,20.4,0,0,0,1
2010-07-09,27.0,0.0,24.3,29.8,25.0,1.4,6.9,70.0,90.0,50.0,93,4,45.7,1015.1,1012.9,1013.7,21.5,19.5,21.0,0,0,0,1
2010-07-10,25.5,0.0,23.5,27.5,10.0,1.7,5.8,78.0,90.0,69.0,89,4,37.1,1015.4,1012.8,1014.4,21.7,19.4,20.6,0,0,0,1
2010-07-11,27.4,0.0,22.9,31.8,22.0,2.2,6.1,58.0,84.0,40.0,45,0,11.9,1013.6,1011.1,1012.2,22.6,18.8,20.8,0,0,0,1
2010-07-12,25.8,0.0,22.8,28.9,99.0,2.3,6.6,68.9,84.7,55.8,85,0,36.6,1011.8,1007.8,1009.4,21.8,19.5,20.6,0,0,0,1
2010-07-13,25.8,0.0,22.8,28.9,99.0,2.4,7.0,68.9,84.7,55.8,89,0,21.2,1008.8,1005.9,1007.6,21.3,19.6,20.5,0,0,0,1
2010-07-14,26.8,0.0,24.0,29.5,21.0,2.5,7.5,74.0,86.0,62.0,60,1,12.5,1006.8,1004.1,1005.2,22.2,21.1,21.8,0,0,0,1
2010-07-15,26.2,0.0,24.1,28.4,21.0,1.7,5.6,67.0,91.0,58.0,58,0,27.7,1010.3,1007.3,1009.3,22.1,17.8,19.5,0,0,0,1
2010-07-16,26.0,0.0,23.2,28.8,25.0,1.4,5.8,75.0,89.0,63.0,68,0,26.3,1011.9,1009.2,1010.1,22.7,19.2,21.0,0,0,0,1
2010-07-17,27.5,0.0,24.3,30.7,20.0,2.5,9.2,65.0,90.0,52.0,75,0,31.5,1016.1,1012.2,1013.6,22.6,20.0,21.4,0,0,0,1
2010-07-18,26.8,0.0,24.0,29.7,20.0,2.8,10.0,69.0,88.0,55.0,56,0,14.8,1016.5,1013.5,1015.1,21.0,18.9,20.1,0,0,0,1
2010-07-19,27.6,0.0,24.4,30.7,22.0,1.4,6.4,72.0,82.0,58.0,75,0,26.9,1014.3,1010.9,1012.5,21.7,19.9,20.9,0,0,0,1
2010-07-20,28.4,0.0,24.6,32.1,20.0,1.9,7.2,65.0,82.0,46.0,32,2,13.8,1011.1,1006.4,1008.6,21.7,18.7,20.5,0,0,0,1
2010-07-21,27.0,0.0,24.0,30.0,12.0,1.9,6.1,62.0,85.0,53.0,61,5,28.9,1006.5,1004.7,1005.7,21.9,20.0,20.9,0,0,0,1
2010-07-22,25.6,0.0,24.0,27.3,11.0,2.2,6.9,74.0,85.0,69.0,82,17,50.3,1010.9,1006.0,1007.6,21.8,19.4,20.6,0,0,0,1
2010-07-23,26.0,0.0,23.0,29.1,19.0,2.2,8.3,62.0,87.0,49.0,98,35,59.5,1016.6,1010.8,1013.4,20.5,14.6,18.8,0,0,0,1
2010-07-24,24.4,0.0,21.7,27.2,20.0,1.7,6.1,56.0,78.0,44.0,95,17,54.2,1017.5,1013.0,1015.4,18.5,14.6,15.9,0,0,0,1
2010-07-25,25.8,0.0,23.1,28.6,22.0,1.1,7.5,66.0,79.0,56.0,99,35,57.5,1013.1,1008.3,1010.6,18.8,17.6,18.1,0,0,0,1
2010-07-26,25.3,0.2,22.5,28.1,20.0,1.9,7.2,64.0,77.0,56.0,100,19,54.3,1012.1,1008.8,1009.6,18.8,17.9,18.3,0,0,0,1
2010-07-27,27.0,0.0,23.5,30.4,26.0,3.3,10.8,57.0,73.0,40.0,47,3,24.1,1013.6,1011.3,1012.4,20.3,17.6,18.6,0,0,0,1
2010-07-28,26.8,0.0,23.7,29.8,26.0,3.6,11.9,65.0,76.0,53.0,20,0,5.8,1014.5,1011.1,1013.0,21.0,19.4,20.2,0,0,0,1
2010-07-29,27.0,12.0,23.8,30.1,21.0,1.9,9.4,77.0,90.0,60.0,97,3,52.5,1011.2,1008.0,1009.2,21.0,20.5,20.7,0,0,0,1
2010-07-30,24.2,0.0,20.2,28.1,22.0,1.9,8.3,71.0,98.0,57.0,100,51,84.2,1011.5,1008.8,1009.6,20.8,17.3,18.5,0,0,0,1
2010-07-31,26.5,0.0,23.6,29.4,26.0,2.8,9.7,70.0,83.0,61.0,82,0,39.9,1012.2,1010.3,1011.1,20.8,17.7,19.6,0,0,0,1
2010-08-01,26.4,0.0,23.4,29.5,99.0,3.1,8.9,68.0,85.0,53.0,77,1,33.4,1012.3,1010.4,1011.3,21.7,20.1,20.7,0,0,0,1
2010-08-02,25.0,0.0,21.1,28.9,4.0,1.7,10.6,77.0,90.0,64.0,96,5,55.2,1011.9,1009.3,1010.9,21.6,19.4,20.1,0,0,0,1
2010-08-03,24.6,0.0,21.0,28.2,20.0,1.7,6.9,64.0,75.0,50.0,94,17,73.9,1012.1,1009.9,1011.0,19.5,17.5,18.5,0,0,0,1
2010-08-04,24.6,0.0,22.0,27.3,20.0,1.9,7.2,64.0,77.0,57.0,99,40,65.8,1010.2,1006.2,1008.2,19.4,17.4,18.2,0,0,0,1
2010-08-05,25.0,0.0,22.2,27.8,9.0,1.4,6.4,65.0,74.0,60.0,100,28,73.1,1009.7,1004.7,1006.6,18.7,14.8,17.8,0,0,0,1
2010-08-06,24.3,0.0,21.8,26.8,20.0,2.8,8.9,65.0,80.0,52.0,100,1,59.3,1012.7,1009.1,1010.9,16.7,13.9,15.1,0,0,0,1
2010-08-07,25.3,0.0,21.4,29.2,99.0,3.6,9.7,68.0,84.0,58.0,76,0,23.3,1013.7,1012.3,1012.9,20.0,17.0,18.6,0,0,0,1
2010-08-08,26.8,0.0,22.6,30.9,99.0,3.3,8.9,64.0,83.0,42.0,100,0,56.0,1013.7,1012.0,1012.8,20.4,18.9,19.7,0,0,0,1
2010-08-09,27.3,0.0,24.0,30.6,26.0,1.4,7.2,76.0,85.0,56.0,100,7,64.8,1012.1,1010.1,1011.1,22.2,20.1,21.1,0,0,0,1
2010-08-10,26.0,0.0,23.4,28.7,24.0,1.4,5.6,77.0,89.0,63.0,81,12,51.8,1012.9,1010.5,1011.7,21.9,20.4,21.2,0,0,0,1
2010-08-11,26.2,0.0,23.2,29.2,11.0,1.4,5.0,74.0,90.0,58.0,91,0,27.0,1012.3,1010.1,1011.2,21.2,18.5,20.1,0,0,0,1
2010-08-12,24.2,0.0,18.8,29.6,3.0,2.5,10.3,62.0,97.0,50.0,100,24,73.5,1010.8,1008.8,1009.8,19.6,18.0,18.8,0,0,0,1
2010-08-13,23.3,0.0,20.3,26.3,18.0,1.7,5.3,67.0,88.0,55.0,100,45,89.2,1011.0,1009.3,1010.1,18.4,15.4,16.4,0,0,0,1
2010-08-14,21.2,0.0,16.8,25.6,20.0,2.5,7.5,70.0,99.0,47.0,100,12,66.7,1010.4,1008.4,1009.2,17.1,15.2,16.0,0,0,0,1
2010-08-15,22.7,0.0,19.1,26.3,10.0,1.1,7.5,53.0,88.0,44.0,48,3,19.8,1014.4,1009.9,1011.4,16.5,11.7,14.0,0,0,0,1
2010-08-16,23.0,0.0,20.2,25.9,22.0,1.9,6.7,63.0,80.0,53.0,99,13,65.8,1016.0,1014.0,1015.0,18.1,13.5,15.3,0,0,0,1
2010-08-17,25.0,0.0,21.2,28.9,28.0,2.5,10.0,70.0,84.0,60.0,100,4,70.6,1015.7,1010.0,1013.0,20.0,17.5,18.9,0,0,0,1
2010-08-18,25.6,0.0,22.1,29.0,25.0,3.1,8.9,72.0,88.0,56.0,99,5,51.4,1010.7,1007.0,1008.8,20.7,19.3,19.9,0,0,0,1
2010-08-19,24.8,0.0,21.5,28.0,28.0,0.8,5.3,77.0,95.0,69.0,100,57,87.5,1012.7,1008.7,1010.2,21.3,20.5,20.9,0,0,0,1
2010-08-20,25.2,0.0,21.5,28.9,12.0,1.4,5.8,75.0,92.0,62.0,99,0,19.7,1017.6,1012.1,1014.7,21.5,19.6,20.4,0,0,0,1
2010-08-21,28.4,0.0,23.0,33.7,25.0,1.9,7.8,58.0,91.0,41.0,8,0,1.3,1018.8,1016.0,1017.4,21.9,20.1,21.0,0,0,0,1
2010-08-22,29.0,12.6,24.7,33.3,26.0,3.3,10.0,54.0,84.0,40.0,99,0,31.5,1016.6,1010.2,1013.0,21.3,19.8,20.6,0,0,0,1
2010-08-23,27.2,0.0,23.6,30.8,99.0,2.5,7.2,78.0,93.0,66.0,100,9,53.3,1010.1,1004.6,1006.7,23.9,20.1,22.2,0,0,0,1
2010-08-24,26.4,0.0,23.8,28.9,6.0,1.7,6.1,76.0,97.0,66.0,95,1,41.3,1012.2,1005.3,1008.2,23.2,19.7,21.5,0,0,0,1
2010-08-25,26.8,0.0,23.2,30.5,27.0,2.8,8.3,68.0,90.0,54.0,76,0,23.3,1013.7,1011.9,1012.8,22.7,20.0,21.3,0,0,0,1
2010-08-26,27.2,0.0,23.6,30.8,27.0,3.9,10.8,71.0,93.0,60.0,78,0,22.8,1013.4,1008.8,1010.9,22.8,21.5,22.1,0,0,0,1
2010-08-27,31.7,0.0,24.0,39.4,29.0,2.2,9.2,64.0,94.0,22.0,89,1,30.1,1009.2,1004.5,1006.5,22.8,18.7,21.0,0,0,0,1
2010-08-28,26.6,0.0,23.9,29.3,27.0,1.7,6.1,61.0,80.0,40.0,48,0,16.3,1012.6,1009.2,1010.5,22.1,15.0,17.8,0,0,0,1
2010-08-29,25.5,0.0,22.7,28.3,22.0,2.8,8.9,60.0,77.0,45.0,98,1,61.2,1013.1,1010.4,1011.8,18.7,15.3,16.5,0,0,0,1
2010-08-30,24.8,0.0,22.5,27.2,23.0,2.2,7.5,57.0,77.0,50.0,99,22,52.8,1011.7,1009.9,1010.8,19.4,13.5,15.6,0,0,0,1
2010-08-31,24.3,0.0,21.7,26.9,21.0,2.5,7.8,59.0,81.0,51.0,84,1,45.6,1011.7,1008.9,1010.3,17.1,13.0,14.5,0,0,0,1
2010-09-01,23.8,0.0,21.1,26.6,26.0,2.5,8.3,73.0,89.0,63.0,100,49,90.6,1009.3,1005.8,1007.3,19.0,15.6,17.1,0,1,0,0
2010-09-02,24.6,0.0,22.0,27.1,13.0,1.4,5.8,70.0,86.0,55.0,100,26,72.2,1010.7,1007.0,1008.5,17.4,15.9,16.8,0,1,0,0
2010-09-03,25.2,0.0,21.0,29.3,25.0,2.2,8.6,68.0,82.0,54.0,46,1,21.9,1012.1,1010.5,1011.0,19.8,17.2,18.6,0,1,0,0
2010-09-04,25.8,0.0,21.8,29.7,22.0,2.2,8.3,73.0,88.0,57.0,100,0,44.0,1011.8,1009.5,1010.9,20.8,19.2,19.9,0,1,0,0
2010-09-05,26.0,0.0,22.3,29.7,21.0,2.2,8.3,74.0,88.0,57.0,79,1,34.1,1011.3,1008.9,1010.2,21.1,19.0,20.2,0,1,0,0
2010-09-06,25.9,0.0,22.3,29.5,26.0,3.1,9.4,73.0,88.0,56.0,100,0,53.2,1009.4,1004.4,1006.8,20.4,19.5,19.9,0,1,0,0
2010-09-07,24.1,0.0,19.3,28.9,27.0,2.8,9.4,74.0,95.0,55.0,100,1,58.9,1003.9,995.9,999.5,20.7,17.2,19.7,0,1,0,0
2010-09-08,23.0,0.0,18.9,27.0,99.0,2.2,7.2,54.0,77.0,36.0,81,0,14.0,1009.9,998.8,1004.5,17.6,7.6,11.6,0,1,0,0
2010-09-09,23.0,0.0,19.5,26.6,12.0,1.9,6.7,65.0,77.0,54.0,60,5,25.6,1017.2,1009.9,1012.8,15.9,13.9,15.1,0,1,0,0
2010-09-10,23.4,0.0,20.3,26.6,20.0,1.9,7.2,70.0,83.0,56.0,83,25,51.0,1017.2,1014.3,1015.9,17.3,14.1,15.6,0,1,0,0
2010-09-11,24.0,0.0,19.8,28.1,26.0,3.3,10.8,68.0,84.0,46.0,93,0,39.5,1014.9,1010.8,1012.7,18.0,16.3,17.2,0,1,0,0
2010-09-12,24.7,0.0,20.6,28.8,20.0,1.4,6.4,70.0,90.0,50.0,99,1,28.8,1017.6,1012.8,1014.7,18.4,17.5,18.0,0,1,0,0
2010-09-13,24.2,0.0,21.0,27.4,22.0,1.4,6.9,65.0,86.0,49.0,91,2,36.3,1018.9,1016.7,1017.8,18.9,15.8,17.5,0,1,0,0
2010-09-14,24.4,0.0,21.6,27.2,13.0,1.7,6.7,71.0,81.0,58.0,100,11,49.0,1019.4,1017.0,1018.1,18.3,14.7,16.7,0,1,0,0
2010-09-15,24.7,0.4,20.6,28.8,24.0,3.3,10.3,69.0,81.0,53.0,100,0,53.5,1017.1,1010.4,1013.4,19.8,15.7,18.2,0,1,0,0
2010-09-16,24.5,0.0,21.3,27.7,22.0,1.4,5.8,73.0,84.0,63.0,100,11,89.1,1010.8,1007.8,1009.2,20.4,19.3,19.8,0,1,0,0
2010-09-17,21.1,42.8,17.9,24.3,11.0,2.8,8.9,89.0,98.0,80.0,100,72,95.8,1007.9,1005.8,1006.8,19.7,15.8,17.7,0,1,0,0
2010-09-18,19.0,0.2,17.3,20.8,1.0,0.8,4.7,83.0,93.0,75.0,100,48,88.2,1010.8,1006.1,1008.2,16.7,14.5,15.5,0,1,0,0
2010-09-19,20.8,0.0,16.6,25.1,28.0,1.4,6.1,57.0,92.0,46.0,47,0,17.2,1012.1,1010.2,1011.2,15.9,12.5,14.0,0,1,0,0
2010-09-20,20.8,13.4,18.1,23.4,26.0,1.1,5.3,81.0,95.0,70.0,100,0,69.7,1013.3,1011.6,1012.2,18.4,15.9,17.3,0,1,0,0
2010-09-21,21.1,4.2,19.2,23.0,8.0,1.1,5.6,93.0,98.0,78.0,100,14,68.2,1014.7,1010.5,1012.3,18.4,17.0,17.7,0,1,0,0
2010-09-22,21.6,0.0,18.3,24.9,19.0,1.4,4.7,77.0,94.0,66.0,96,3,49.5,1015.9,1013.7,1014.6,17.7,16.4,17.0,0,1,0,0
2010-09-23,23.4,0.0,20.0,26.7,24.0,1.7,7.8,78.0,90.0,64.0,100,98,99.9,1013.8,1006.0,1010.4,19.7,17.7,18.7,0,1,0,0
2010-09-24,22.6,0.8,19.2,25.9,22.0,1.9,10.3,64.0,89.0,43.0,100,1,72.4,1005.2,1001.2,1002.6,17.9,8.8,15.9,0,1,0,0
2010-09-25,21.4,0.0,17.0,25.8,26.0,2.2,7.2,53.0,88.0,38.0,73,9,36.9,1004.1,1001.8,1002.7,13.6,10.6,12.2,0,1,0,0
2010-09-26,19.2,0.0,16.7,21.7,8.0,1.4,10.0,64.0,75.0,50.0,100,44,80.8,1007.9,1002.8,1004.5,13.7,11.8,12.7,0,1,0,0
2010-09-27,19.5,0.0,17.0,22.0,23.0,1.4,7.8,52.0,74.0,37.0,100,43,83.8,1010.3,1007.5,1008.4,12.7,10.4,11.6,0,1,0,0
2010-09-28,23.1,0.0,20.0,26.3,99.0,1.1,7.0,70.1,84.9,57.0,100,11,67.1,1013.3,1010.2,1011.6,12.6,9.4,10.9,0,1,0,0
2010-09-29,20.2,0.0,16.2,24.1,8.0,0.8,6.1,59.0,80.0,40.0,86,7,46.9,1013.4,1011.6,1012.6,14.9,12.8,14.2,0,1,0,0
2010-09-30,20.6,0.0,16.5,24.7,24.0,0.8,3.9,66.0,82.0,54.0,99,0,58.3,1013.6,1010.9,1012.3,15.7,13.7,15.0,0,1,0,0
2010-10-01,21.4,0.0,19.6,23.1,11.0,1.7,5.8,71.0,82.0,62.0,100,7,74.0,1011.2,1008.1,1009.6,17.2,15.7,16.6,0,1,0,0
2010-10-02,21.8,0.0,18.9,24.6,99.0,1.1,4.7,79.0,88.0,72.0,91,37,70.0,1010.8,1008.2,1009.6,18.2,16.4,17.3,0,1,0,0
2010-10-03,22.4,0.2,19.1,25.6,23.0,1.1,6.4,81.0,91.0,69.0,99,41,77.5,1008.1,998.8,1004.1,19.1,17.0,18.0,0,1,0,0
2010-10-04,22.8,0.0,19.4,26.2,27.0,1.9,12.2,49.0,90.0,37.0,97,2,30.2,1003.9,994.6,997.9,19.6,8.0,12.7,0,1,0,0
2010-10-05,21.5,0.0,17.8,25.2,24.0,2.5,8.1,57.0,74.0,37.0,84,1,37.3,1007.9,1005.0,1006.5,14.3,9.7,12.6,0,1,0,0
2010-10-06,20.9,0.0,16.5,25.3,21.0,0.8,6.7,69.0,87.0,58.0,43,0,10.4,1009.7,1005.5,1007.1,16.5,13.7,15.1,0,1,0,0
2010-10-07,22.0,0.0,20.1,23.8,6.0,2.8,8.9,78.0,85.0,70.0,95,4,46.6,1011.1,1009.0,1009.9,17.5,15.8,16.6,0,1,0,0
2010-10-08,23.2,0.0,21.5,25.0,7.0,1.7,7.2,83.0,90.0,76.0,100,50,90.1,1009.7,1008.0,1008.9,19.3,16.7,18.3,0,1,0,0
2010-10-09,22.8,19.6,20.6,24.9,7.0,1.9,11.1,82.0,91.0,74.0,100,30,76.0,1009.7,1002.5,1006.7,19.6,17.4,18.5,0,1,0,0
2010-10-10,19.7,2.8,17.2,22.2,13.0,1.4,12.8,82.0,97.0,69.0,100,42,91.7,1001.6,992.0,994.6,18.6,12.9,15.5,0,1,0,0
2010-10-11,19.2,27.8,16.7,21.8,7.0,2.5,11.1,79.0,98.0,72.0,100,38,85.7,999.5,991.3,994.8,15.7,13.1,14.6,0,1,0,0
2010-10-12,17.8,2.8,16.7,18.9,6.0,4.7,14.2,79.0,98.0,60.0,100,100,100.0,999.0,995.0,997.4,15.6,13.0,14.6,0,1,0,0
2010-10-13,18.4,0.2,16.4,20.4,3.0,1.7,11.1,77.0,88.0,63.0,100,9,68.0,1006.4,997.9,1002.0,14.0,12.1,12.9,0,1,0,0
2010-10-14,17.9,0.0,15.2,20.6,10.0,1.4,5.8,77.0,90.0,64.0,94,13,55.5,1006.8,1004.9,1005.9,14.4,12.1,12.9,0,1,0,0
2010-10-15,16.8,0.0,13.4,20.2,21.0,1.1,6.1,68.0,83.0,55.0,100,35,63.3,1006.5,1004.3,1005.4,13.1,12.2,12.8,0,1,0,0
2010-10-16,16.1,0.0,12.3,19.9,28.0,1.1,6.7,60.0,78.0,45.0,100,18,64.5,1007.2,1004.4,1005.5,12.6,10.2,11.2,0,1,0,0
2010-10-17,16.6,0.0,11.9,21.3,6.0,1.7,10.3,59.0,82.0,33.0,87,10,46.9,1010.3,1006.3,1007.5,11.5,7.8,9.9,0,1,0,0
2010-10-18,14.2,0.0,11.0,17.4,2.0,1.4,6.7,48.0,67.0,34.0,27,0,4.6,1011.8,1009.4,1010.4,7.6,1.9,4.3,0,1,0,0
2010-10-19,14.2,0.0,10.2,18.1,28.0,1.7,6.1,51.0,69.0,36.0,3,0,0.3,1012.5,1009.0,1010.6,8.3,4.8,6.1,0,1,0,0
2010-10-20,15.1,0.0,10.6,19.6,3.0,1.4,6.4,63.0,77.0,51.0,77,0,24.1,1015.6,1009.4,1011.5,11.4,7.8,9.5,0,1,0,0
2010-10-21,16.1,0.0,13.3,18.9,20.0,1.1,4.4,73.0,86.0,63.0,100,43,77.7,1018.5,1015.7,1017.0,11.6,9.1,10.1,0,1,0,0
2010-10-22,17.1,0.0,13.4,20.8,13.0,0.8,4.7,77.0,86.0,65.0,100,15,47.5,1018.1,1014.8,1016.5,13.4,11.3,12.5,0,1,0,0
2010-10-23,18.4,0.0,14.6,22.3,19.0,1.1,6.1,77.0,91.0,59.0,100,21,67.8,1014.9,1010.7,1012.5,13.6,12.7,13.2,0,1,0,0
2010-10-24,18.2,0.0,14.8,21.7,24.0,2.2,8.3,71.0,89.0,53.0,100,3,45.9,1011.2,1002.8,1007.0,13.8,9.7,12.4,0,1,0,0
2010-10-25,15.4,0.0,12.6,18.3,4.0,0.8,10.8,32.0,70.0,20.0,64,0,16.5,1010.7,1003.0,1007.2,9.2,-3.2,2.6,0,1,0,0
2010-10-26,14.4,0.0,9.9,19.0,27.0,1.7,6.7,40.0,61.0,22.0,1,0,0.0,1020.4,1010.8,1015.1,6.0,-1.9,1.5,0,1,0,0
2010-10-27,16.0,0.0,10.9,21.1,99.0,0.8,7.2,42.0,67.0,26.0,95,0,28.8,1020.6,1017.7,1019.3,9.9,5.1,7.1,0,1,0,0
2010-10-28,15.9,0.0,11.4,20.4,23.0,1.1,4.2,63.0,75.0,49.0,100,0,55.3,1019.4,1015.8,1017.6,11.6,8.5,9.8,0,1,0,0
2010-10-29,16.4,0.0,12.2,20.6,28.0,1.7,6.4,73.0,90.0,63.0,100,0,58.5,1015.6,1007.2,1011.4,13.2,11.1,12.5,0,1,0,0
2010-10-30,18.2,3.0,15.5,20.8,24.0,1.9,10.8,58.0,86.0,46.0,100,13,65.8,1006.6,999.4,1002.7,13.7,7.8,10.8,0,1,0,0
2010-10-31,17.8,1.6,14.4,21.3,25.0,1.7,11.1,64.0,88.0,41.0,100,15,49.9,998.4,989.3,993.1,13.8,6.9,10.3,0,1,0,0
2010-11-01,15.8,0.0,13.2,18.3,24.0,1.1,3.9,66.0,71.0,56.0,98,13,64.2,1005.7,996.0,1000.6,11.1,8.0,9.4,0,1,0,0
2010-11-02,19.1,0.0,14.9,23.3,26.0,0.8,5.0,55.0,79.0,36.0,89,0,25.3,1013.7,1005.6,1009.0,12.1,8.5,10.3,0,1,0,0
